,business_date,store,the_chat_id,hour,business_date_2,Legend
2636,2022-06-01,INDEPENDENCE 438,1104,20,2022-05-11,Live Today
2637,2022-06-02,INDEPENDENCE 438,1062,19,2022-05-11,Live Today
2638,2022-06-03,INDEPENDENCE 438,953,17,2022-05-11,Live Today
2639,2022-06-04,INDEPENDENCE 438,478,8,2022-05-11,Live Today
2641,2022-06-06,INDEPENDENCE 438,315,6,2022-05-11,Live Today
2642,2022-06-07,INDEPENDENCE 438,696,13,2022-05-11,Live Today
2643,2022-06-08,INDEPENDENCE 438,769,14,2022-05-11,Live Today
2644,2022-06-09,INDEPENDENCE 438,1096,20,2022-05-11,Live Today
2645,2022-06-10,INDEPENDENCE 438,839,14,2022-05-11,Live Today
2646,2022-06-11,INDEPENDENCE 438,999,19,2022-05-11,Live Today
2654,2022-06-19,INDEPENDENCE 438,873,19,2022-05-11,Live Today
2655,2022-06-20,INDEPENDENCE 438,976,20,2022-05-11,Live Today
2656,2022-06-21,INDEPENDENCE 438,833,15,2022-05-11,Live Today
2657,2022-06-22,INDEPENDENCE 438,1034,20,2022-05-11,Live Today
2658,2022-06-23,INDEPENDENCE 438,968,17,2022-05-11,Live Today
2659,2022-06-24,INDEPENDENCE 438,822,14,2022-05-11,Live Today
2660,2022-06-25,INDEPENDENCE 438,889,18,2022-05-11,Live Today
2661,2022-06-26,INDEPENDENCE 438,801,16,2022-05-11,Live Today
2662,2022-06-27,INDEPENDENCE 438,1025,19,2022-05-11,Live Today
2663,2022-06-28,INDEPENDENCE 438,926,18,2022-05-11,Live Today
2743,2022-04-21,KANSAS CITY 11390,757,16,2022-04-21,Live Today
2744,2022-04-22,KANSAS CITY 11390,1191,23,2022-04-21,Live Today
2745,2022-04-23,KANSAS CITY 11390,1000,24,2022-04-21,Live Today
2746,2022-04-24,KANSAS CITY 11390,833,21,2022-04-21,Live Today
2747,2022-04-25,KANSAS CITY 11390,1027,20,2022-04-21,Live Today
2748,2022-04-26,KANSAS CITY 11390,1006,20,2022-04-21,Live Today
2749,2022-04-27,KANSAS CITY 11390,1003,20,2022-04-21,Live Today
2750,2022-04-28,KANSAS CITY 11390,1055,23,2022-04-21,Live Today
2751,2022-04-29,KANSAS CITY 11390,1196,24,2022-04-21,Live Today
2752,2022-04-30,KANSAS CITY 11390,961,24,2022-04-21,Live Today
2753,2022-05-01,KANSAS CITY 11390,817,21,2022-04-21,Live Today
2754,2022-05-02,KANSAS CITY 11390,995,20,2022-04-21,Live Today
2755,2022-05-03,KANSAS CITY 11390,922,20,2022-04-21,Live Today
2756,2022-05-04,KANSAS CITY 11390,1063,21,2022-04-21,Live Today
2757,2022-05-05,KANSAS CITY 11390,1072,23,2022-04-21,Live Today
2758,2022-05-06,KANSAS CITY 11390,947,24,2022-04-21,Live Today
2759,2022-05-07,KANSAS CITY 11390,1053,24,2022-04-21,Live Today
2760,2022-05-08,KANSAS CITY 11390,834,21,2022-04-21,Live Today
2761,2022-05-09,KANSAS CITY 11390,1048,20,2022-04-21,Live Today
2762,2022-05-10,KANSAS CITY 11390,997,21,2022-04-21,Live Today
2763,2022-05-11,KANSAS CITY 11390,1064,20,2022-04-21,Live Today
2764,2022-05-12,KANSAS CITY 11390,1127,23,2022-04-21,Live Today
2765,2022-05-13,KANSAS CITY 11390,1189,24,2022-04-21,Live Today
2766,2022-05-14,KANSAS CITY 11390,1015,24,2022-04-21,Live Today
2767,2022-05-15,KANSAS CITY 11390,857,21,2022-04-21,Live Today
2768,2022-05-16,KANSAS CITY 11390,980,20,2022-04-21,Live Today
2769,2022-05-17,KANSAS CITY 11390,1039,21,2022-04-21,Live Today
2770,2022-05-18,KANSAS CITY 11390,1201,20,2022-04-21,Live Today
2771,2022-05-19,KANSAS CITY 11390,1208,23,2022-04-21,Live Today
2772,2022-05-20,KANSAS CITY 11390,1230,24,2022-04-21,Live Today
2773,2022-05-21,KANSAS CITY 11390,1110,24,2022-04-21,Live Today
2774,2022-05-22,KANSAS CITY 11390,877,21,2022-04-21,Live Today
2775,2022-05-23,KANSAS CITY 11390,1078,20,2022-04-21,Live Today
2776,2022-05-24,KANSAS CITY 11390,1073,20,2022-04-21,Live Today
2777,2022-05-25,KANSAS CITY 11390,1083,19,2022-04-21,Live Today
2778,2022-05-26,KANSAS CITY 11390,453,20,2022-04-21,Live Today
2779,2022-05-27,KANSAS CITY 11390,642,24,2022-04-21,Live Today
2780,2022-05-28,KANSAS CITY 11390,522,24,2022-04-21,Live Today
2781,2022-05-29,KANSAS CITY 11390,483,21,2022-04-21,Live Today
2782,2022-05-30,KANSAS CITY 11390,442,20,2022-04-21,Live Today
2783,2022-05-31,KANSAS CITY 11390,474,20,2022-04-21,Live Today
2784,2022-06-01,KANSAS CITY 11390,558,20,2022-04-21,Live Today
2785,2022-06-02,KANSAS CITY 11390,755,23,2022-04-21,Live Today
2786,2022-06-03,KANSAS CITY 11390,1151,21,2022-04-21,Live Today
2787,2022-06-04,KANSAS CITY 11390,1060,23,2022-04-21,Live Today
2788,2022-06-05,KANSAS CITY 11390,918,21,2022-04-21,Live Today
2789,2022-06-06,KANSAS CITY 11390,1071,20,2022-04-21,Live Today
2790,2022-06-07,KANSAS CITY 11390,1107,20,2022-04-21,Live Today
2791,2022-06-08,KANSAS CITY 11390,1211,21,2022-04-21,Live Today
2792,2022-06-09,KANSAS CITY 11390,1142,24,2022-04-21,Live Today
2793,2022-06-10,KANSAS CITY 11390,1102,24,2022-04-21,Live Today
2794,2022-06-11,KANSAS CITY 11390,982,24,2022-04-21,Live Today
2795,2022-06-12,KANSAS CITY 11390,922,21,2022-04-21,Live Today
2796,2022-06-13,KANSAS CITY 11390,959,20,2022-04-21,Live Today
2797,2022-06-14,KANSAS CITY 11390,1036,20,2022-04-21,Live Today
2798,2022-06-15,KANSAS CITY 11390,1145,21,2022-04-21,Live Today
2799,2022-06-16,KANSAS CITY 11390,1116,23,2022-04-21,Live Today
2800,2022-06-17,KANSAS CITY 11390,1188,24,2022-04-21,Live Today
2801,2022-06-18,KANSAS CITY 11390,1065,24,2022-04-21,Live Today
2802,2022-06-19,KANSAS CITY 11390,846,21,2022-04-21,Live Today
2803,2022-06-20,KANSAS CITY 11390,988,20,2022-04-21,Live Today
2804,2022-06-21,KANSAS CITY 11390,1060,20,2022-04-21,Live Today
2805,2022-06-22,KANSAS CITY 11390,1115,20,2022-04-21,Live Today
2806,2022-06-23,KANSAS CITY 11390,1167,23,2022-04-21,Live Today
2807,2022-06-24,KANSAS CITY 11390,1223,24,2022-04-21,Live Today
2808,2022-06-25,KANSAS CITY 11390,1032,24,2022-04-21,Live Today
2809,2022-06-26,KANSAS CITY 11390,882,21,2022-04-21,Live Today
2810,2022-06-27,KANSAS CITY 11390,1015,20,2022-04-21,Live Today
2811,2022-06-28,KANSAS CITY 11390,943,20,2022-04-21,Live Today
2884,2022-04-14,KANSAS CITY 11623,1007,24,2022-04-14,Live Today
2885,2022-04-15,KANSAS CITY 11623,917,20,2022-04-14,Live Today
2886,2022-04-16,KANSAS CITY 11623,777,16,2022-04-14,Live Today
2887,2022-04-17,KANSAS CITY 11623,471,17,2022-04-14,Live Today
2888,2022-04-18,KANSAS CITY 11623,922,24,2022-04-14,Live Today
2889,2022-04-19,KANSAS CITY 11623,991,24,2022-04-14,Live Today
2890,2022-04-20,KANSAS CITY 11623,931,24,2022-04-14,Live Today
2891,2022-04-21,KANSAS CITY 11623,1018,24,2022-04-14,Live Today
2892,2022-04-22,KANSAS CITY 11623,1052,21,2022-04-14,Live Today
2893,2022-04-23,KANSAS CITY 11623,900,18,2022-04-14,Live Today
2894,2022-04-24,KANSAS CITY 11623,676,22,2022-04-14,Live Today
2895,2022-04-25,KANSAS CITY 11623,981,24,2022-04-14,Live Today
2896,2022-04-26,KANSAS CITY 11623,994,24,2022-04-14,Live Today
2897,2022-04-27,KANSAS CITY 11623,937,24,2022-04-14,Live Today
2898,2022-04-28,KANSAS CITY 11623,966,24,2022-04-14,Live Today
2899,2022-04-29,KANSAS CITY 11623,1071,22,2022-04-14,Live Today
2900,2022-04-30,KANSAS CITY 11623,841,17,2022-04-14,Live Today
2902,2022-05-02,KANSAS CITY 11623,879,21,2022-04-14,Live Today
2903,2022-05-03,KANSAS CITY 11623,755,20,2022-04-14,Live Today
2904,2022-05-04,KANSAS CITY 11623,825,23,2022-04-14,Live Today
2905,2022-05-05,KANSAS CITY 11623,1058,24,2022-04-14,Live Today
2906,2022-05-06,KANSAS CITY 11623,862,23,2022-04-14,Live Today
2907,2022-05-07,KANSAS CITY 11623,814,16,2022-04-14,Live Today
2908,2022-05-08,KANSAS CITY 11623,324,9,2022-04-14,Live Today
2909,2022-05-09,KANSAS CITY 11623,791,18,2022-04-14,Live Today
2910,2022-05-10,KANSAS CITY 11623,813,16,2022-04-14,Live Today
2911,2022-05-11,KANSAS CITY 11623,528,11,2022-04-14,Live Today
2912,2022-05-12,KANSAS CITY 11623,869,17,2022-04-14,Live Today
2913,2022-05-13,KANSAS CITY 11623,1061,22,2022-04-14,Live Today
2914,2022-05-14,KANSAS CITY 11623,904,19,2022-04-14,Live Today
2915,2022-05-15,KANSAS CITY 11623,711,21,2022-04-14,Live Today
2916,2022-05-16,KANSAS CITY 11623,986,24,2022-04-14,Live Today
2917,2022-05-17,KANSAS CITY 11623,897,20,2022-04-14,Live Today
2918,2022-05-18,KANSAS CITY 11623,757,16,2022-04-14,Live Today
2919,2022-05-19,KANSAS CITY 11623,903,18,2022-04-14,Live Today
2920,2022-05-20,KANSAS CITY 11623,938,21,2022-04-14,Live Today
2921,2022-05-21,KANSAS CITY 11623,852,21,2022-04-14,Live Today
2922,2022-05-22,KANSAS CITY 11623,734,20,2022-04-14,Live Today
2923,2022-05-23,KANSAS CITY 11623,921,21,2022-04-14,Live Today
2924,2022-05-24,KANSAS CITY 11623,876,24,2022-04-14,Live Today
2925,2022-05-25,KANSAS CITY 11623,805,18,2022-04-14,Live Today
2926,2022-05-26,KANSAS CITY 11623,852,18,2022-04-14,Live Today
2927,2022-05-27,KANSAS CITY 11623,956,23,2022-04-14,Live Today
2928,2022-05-28,KANSAS CITY 11623,612,20,2022-04-14,Live Today
2929,2022-05-29,KANSAS CITY 11623,691,18,2022-04-14,Live Today
2930,2022-05-30,KANSAS CITY 11623,798,22,2022-04-14,Live Today
2931,2022-05-31,KANSAS CITY 11623,798,18,2022-04-14,Live Today
2932,2022-06-01,KANSAS CITY 11623,940,21,2022-04-14,Live Today
2933,2022-06-02,KANSAS CITY 11623,1056,24,2022-04-14,Live Today
2934,2022-06-03,KANSAS CITY 11623,1040,24,2022-04-14,Live Today
2935,2022-06-04,KANSAS CITY 11623,919,24,2022-04-14,Live Today
2936,2022-06-05,KANSAS CITY 11623,820,23,2022-04-14,Live Today
2937,2022-06-06,KANSAS CITY 11623,761,20,2022-04-14,Live Today
2938,2022-06-07,KANSAS CITY 11623,873,24,2022-04-14,Live Today
2939,2022-06-08,KANSAS CITY 11623,1048,24,2022-04-14,Live Today
2940,2022-06-09,KANSAS CITY 11623,904,23,2022-04-14,Live Today
2941,2022-06-10,KANSAS CITY 11623,970,24,2022-04-14,Live Today
2942,2022-06-11,KANSAS CITY 11623,809,19,2022-04-14,Live Today
2943,2022-06-12,KANSAS CITY 11623,631,16,2022-04-14,Live Today
2944,2022-06-13,KANSAS CITY 11623,544,12,2022-04-14,Live Today
2945,2022-06-14,KANSAS CITY 11623,958,21,2022-04-14,Live Today
2946,2022-06-15,KANSAS CITY 11623,1022,24,2022-04-14,Live Today
2947,2022-06-16,KANSAS CITY 11623,1036,24,2022-04-14,Live Today
2948,2022-06-17,KANSAS CITY 11623,1127,24,2022-04-14,Live Today
2949,2022-06-18,KANSAS CITY 11623,951,24,2022-04-14,Live Today
2950,2022-06-19,KANSAS CITY 11623,916,23,2022-04-14,Live Today
2951,2022-06-20,KANSAS CITY 11623,1015,24,2022-04-14,Live Today
2952,2022-06-21,KANSAS CITY 11623,1003,24,2022-04-14,Live Today
2953,2022-06-22,KANSAS CITY 11623,1112,24,2022-04-14,Live Today
2954,2022-06-23,KANSAS CITY 11623,1011,24,2022-04-14,Live Today
2955,2022-06-24,KANSAS CITY 11623,1115,23,2022-04-14,Live Today
2956,2022-06-25,KANSAS CITY 11623,816,23,2022-04-14,Live Today
2957,2022-06-26,KANSAS CITY 11623,619,19,2022-04-14,Live Today
2958,2022-06-27,KANSAS CITY 11623,829,18,2022-04-14,Live Today
2959,2022-06-28,KANSAS CITY 11623,871,21,2022-04-14,Live Today
3046,2022-04-28,KANSAS CITY 15948,851,20,2022-04-28,Live Today
3047,2022-04-29,KANSAS CITY 15948,947,24,2022-04-28,Live Today
3048,2022-04-30,KANSAS CITY 15948,469,23,2022-04-28,Live Today
3049,2022-05-01,KANSAS CITY 15948,586,22,2022-04-28,Live Today
3050,2022-05-02,KANSAS CITY 15948,907,23,2022-04-28,Live Today
3051,2022-05-03,KANSAS CITY 15948,926,24,2022-04-28,Live Today
3052,2022-05-04,KANSAS CITY 15948,1051,24,2022-04-28,Live Today
3053,2022-05-05,KANSAS CITY 15948,969,22,2022-04-28,Live Today
3054,2022-05-06,KANSAS CITY 15948,713,23,2022-04-28,Live Today
3055,2022-05-07,KANSAS CITY 15948,558,22,2022-04-28,Live Today
3056,2022-05-08,KANSAS CITY 15948,633,21,2022-04-28,Live Today
3057,2022-05-09,KANSAS CITY 15948,831,18,2022-04-28,Live Today
3058,2022-05-10,KANSAS CITY 15948,1039,23,2022-04-28,Live Today
3059,2022-05-11,KANSAS CITY 15948,966,22,2022-04-28,Live Today
3060,2022-05-12,KANSAS CITY 15948,938,24,2022-04-28,Live Today
3061,2022-05-13,KANSAS CITY 15948,999,20,2022-04-28,Live Today
3062,2022-05-14,KANSAS CITY 15948,562,21,2022-04-28,Live Today
3063,2022-05-15,KANSAS CITY 15948,519,23,2022-04-28,Live Today
3064,2022-05-16,KANSAS CITY 15948,787,20,2022-04-28,Live Today
3065,2022-05-17,KANSAS CITY 15948,993,23,2022-04-28,Live Today
3066,2022-05-18,KANSAS CITY 15948,958,24,2022-04-28,Live Today
3067,2022-05-19,KANSAS CITY 15948,897,21,2022-04-28,Live Today
3068,2022-05-20,KANSAS CITY 15948,1013,22,2022-04-28,Live Today
3069,2022-05-21,KANSAS CITY 15948,483,23,2022-04-28,Live Today
3070,2022-05-22,KANSAS CITY 15948,496,19,2022-04-28,Live Today
3071,2022-05-23,KANSAS CITY 15948,921,22,2022-04-28,Live Today
3072,2022-05-24,KANSAS CITY 15948,967,24,2022-04-28,Live Today
3073,2022-05-25,KANSAS CITY 15948,960,22,2022-04-28,Live Today
3074,2022-05-26,KANSAS CITY 15948,895,24,2022-04-28,Live Today
3075,2022-05-27,KANSAS CITY 15948,901,23,2022-04-28,Live Today
3076,2022-05-28,KANSAS CITY 15948,607,23,2022-04-28,Live Today
3077,2022-05-29,KANSAS CITY 15948,349,16,2022-04-28,Live Today
3078,2022-05-30,KANSAS CITY 15948,630,23,2022-04-28,Live Today
3079,2022-05-31,KANSAS CITY 15948,878,23,2022-04-28,Live Today
3080,2022-06-01,KANSAS CITY 15948,568,19,2022-04-28,Live Today
3081,2022-06-02,KANSAS CITY 15948,907,23,2022-04-28,Live Today
3082,2022-06-03,KANSAS CITY 15948,979,23,2022-04-28,Live Today
3083,2022-06-04,KANSAS CITY 15948,665,22,2022-04-28,Live Today
3084,2022-06-05,KANSAS CITY 15948,438,20,2022-04-28,Live Today
3085,2022-06-06,KANSAS CITY 15948,764,21,2022-04-28,Live Today
3086,2022-06-07,KANSAS CITY 15948,799,21,2022-04-28,Live Today
3087,2022-06-08,KANSAS CITY 15948,779,20,2022-04-28,Live Today
3088,2022-06-09,KANSAS CITY 15948,823,21,2022-04-28,Live Today
3089,2022-06-10,KANSAS CITY 15948,714,19,2022-04-28,Live Today
3090,2022-06-11,KANSAS CITY 15948,482,19,2022-04-28,Live Today
3091,2022-06-12,KANSAS CITY 15948,121,7,2022-04-28,Live Today
3092,2022-06-13,KANSAS CITY 15948,648,20,2022-04-28,Live Today
3093,2022-06-14,KANSAS CITY 15948,814,22,2022-04-28,Live Today
3094,2022-06-15,KANSAS CITY 15948,730,21,2022-04-28,Live Today
3095,2022-06-16,KANSAS CITY 15948,865,23,2022-04-28,Live Today
3096,2022-06-17,KANSAS CITY 15948,767,21,2022-04-28,Live Today
3097,2022-06-18,KANSAS CITY 15948,602,23,2022-04-28,Live Today
3098,2022-06-19,KANSAS CITY 15948,570,21,2022-04-28,Live Today
3099,2022-06-20,KANSAS CITY 15948,747,22,2022-04-28,Live Today
3100,2022-06-21,KANSAS CITY 15948,765,23,2022-04-28,Live Today
3101,2022-06-22,KANSAS CITY 15948,681,19,2022-04-28,Live Today
3152,2022-03-17,KANSAS CITY 1760,926,20,2022-03-17,Live Today
3153,2022-03-18,KANSAS CITY 1760,1194,24,2022-03-17,Live Today
3154,2022-03-19,KANSAS CITY 1760,1026,22,2022-03-17,Live Today
3155,2022-03-20,KANSAS CITY 1760,955,23,2022-03-17,Live Today
3156,2022-03-21,KANSAS CITY 1760,1016,23,2022-03-17,Live Today
3157,2022-03-22,KANSAS CITY 1760,568,7,2022-03-17,Live Today
3158,2022-03-23,KANSAS CITY 1760,902,18,2022-03-17,Live Today
3159,2022-03-24,KANSAS CITY 1760,1022,21,2022-03-17,Live Today
3160,2022-03-25,KANSAS CITY 1760,653,15,2022-03-17,Live Today
3161,2022-03-26,KANSAS CITY 1760,1088,23,2022-03-17,Live Today
3162,2022-03-27,KANSAS CITY 1760,881,20,2022-03-17,Live Today
3163,2022-03-28,KANSAS CITY 1760,961,23,2022-03-17,Live Today
3164,2022-03-29,KANSAS CITY 1760,889,17,2022-03-17,Live Today
3165,2022-03-30,KANSAS CITY 1760,1069,21,2022-03-17,Live Today
3166,2022-03-31,KANSAS CITY 1760,1146,24,2022-03-17,Live Today
3167,2022-04-01,KANSAS CITY 1760,1206,23,2022-03-17,Live Today
3168,2022-04-02,KANSAS CITY 1760,830,20,2022-03-17,Live Today
3169,2022-04-03,KANSAS CITY 1760,518,22,2022-03-17,Live Today
3170,2022-04-04,KANSAS CITY 1760,1038,21,2022-03-17,Live Today
3171,2022-04-05,KANSAS CITY 1760,969,20,2022-03-17,Live Today
3172,2022-04-06,KANSAS CITY 1760,1116,23,2022-03-17,Live Today
3173,2022-04-07,KANSAS CITY 1760,1004,19,2022-03-17,Live Today
3174,2022-04-08,KANSAS CITY 1760,1096,19,2022-03-17,Live Today
3175,2022-04-09,KANSAS CITY 1760,1007,20,2022-03-17,Live Today
3176,2022-04-10,KANSAS CITY 1760,951,21,2022-03-17,Live Today
3177,2022-04-11,KANSAS CITY 1760,1044,23,2022-03-17,Live Today
3178,2022-04-12,KANSAS CITY 1760,965,19,2022-03-17,Live Today
3179,2022-04-13,KANSAS CITY 1760,987,21,2022-03-17,Live Today
3180,2022-04-14,KANSAS CITY 1760,1111,23,2022-03-17,Live Today
3181,2022-04-15,KANSAS CITY 1760,1149,22,2022-03-17,Live Today
3182,2022-04-16,KANSAS CITY 1760,1151,23,2022-03-17,Live Today
3183,2022-04-17,KANSAS CITY 1760,978,23,2022-03-17,Live Today
3184,2022-04-18,KANSAS CITY 1760,985,21,2022-03-17,Live Today
3185,2022-04-19,KANSAS CITY 1760,897,16,2022-03-17,Live Today
3186,2022-04-20,KANSAS CITY 1760,996,21,2022-03-17,Live Today
3187,2022-04-21,KANSAS CITY 1760,1076,23,2022-03-17,Live Today
3188,2022-04-22,KANSAS CITY 1760,1077,19,2022-03-17,Live Today
3189,2022-04-23,KANSAS CITY 1760,1087,22,2022-03-17,Live Today
3190,2022-04-24,KANSAS CITY 1760,927,22,2022-03-17,Live Today
3191,2022-04-25,KANSAS CITY 1760,1049,22,2022-03-17,Live Today
3192,2022-04-26,KANSAS CITY 1760,970,20,2022-03-17,Live Today
3193,2022-04-27,KANSAS CITY 1760,1064,21,2022-03-17,Live Today
3194,2022-04-28,KANSAS CITY 1760,1131,21,2022-03-17,Live Today
3195,2022-04-29,KANSAS CITY 1760,1040,18,2022-03-17,Live Today
3196,2022-04-30,KANSAS CITY 1760,988,17,2022-03-17,Live Today
3197,2022-05-01,KANSAS CITY 1760,1028,21,2022-03-17,Live Today
3198,2022-05-02,KANSAS CITY 1760,1064,21,2022-03-17,Live Today
3199,2022-05-03,KANSAS CITY 1760,826,16,2022-03-17,Live Today
3200,2022-05-04,KANSAS CITY 1760,443,19,2022-03-17,Live Today
3201,2022-05-05,KANSAS CITY 1760,961,17,2022-03-17,Live Today
3202,2022-05-06,KANSAS CITY 1760,790,18,2022-03-17,Live Today
3203,2022-05-07,KANSAS CITY 1760,935,17,2022-03-17,Live Today
3204,2022-05-08,KANSAS CITY 1760,722,17,2022-03-17,Live Today
3205,2022-05-09,KANSAS CITY 1760,925,16,2022-03-17,Live Today
3206,2022-05-10,KANSAS CITY 1760,768,15,2022-03-17,Live Today
3207,2022-05-11,KANSAS CITY 1760,638,14,2022-03-17,Live Today
3216,2022-05-20,KANSAS CITY 1760,903,16,2022-03-17,Live Today
3217,2022-05-21,KANSAS CITY 1760,622,13,2022-03-17,Live Today
3218,2022-05-22,KANSAS CITY 1760,793,17,2022-03-17,Live Today
3219,2022-05-23,KANSAS CITY 1760,891,16,2022-03-17,Live Today
3220,2022-05-24,KANSAS CITY 1760,869,17,2022-03-17,Live Today
3221,2022-05-25,KANSAS CITY 1760,751,16,2022-03-17,Live Today
3222,2022-05-26,KANSAS CITY 1760,873,17,2022-03-17,Live Today
3223,2022-05-27,KANSAS CITY 1760,837,16,2022-03-17,Live Today
3224,2022-05-28,KANSAS CITY 1760,779,17,2022-03-17,Live Today
3225,2022-05-29,KANSAS CITY 1760,774,17,2022-03-17,Live Today
3226,2022-05-30,KANSAS CITY 1760,723,17,2022-03-17,Live Today
3227,2022-05-31,KANSAS CITY 1760,803,16,2022-03-17,Live Today
3228,2022-06-01,KANSAS CITY 1760,812,17,2022-03-17,Live Today
3229,2022-06-02,KANSAS CITY 1760,863,17,2022-03-17,Live Today
3230,2022-06-03,KANSAS CITY 1760,891,17,2022-03-17,Live Today
3231,2022-06-04,KANSAS CITY 1760,854,17,2022-03-17,Live Today
3233,2022-06-06,KANSAS CITY 1760,834,17,2022-03-17,Live Today
3234,2022-06-07,KANSAS CITY 1760,769,17,2022-03-17,Live Today
3235,2022-06-08,KANSAS CITY 1760,893,17,2022-03-17,Live Today
3236,2022-06-09,KANSAS CITY 1760,778,16,2022-03-17,Live Today
3237,2022-06-10,KANSAS CITY 1760,838,15,2022-03-17,Live Today
3238,2022-06-11,KANSAS CITY 1760,896,17,2022-03-17,Live Today
3240,2022-06-13,KANSAS CITY 1760,732,17,2022-03-17,Live Today
3241,2022-06-14,KANSAS CITY 1760,862,19,2022-03-17,Live Today
3242,2022-06-15,KANSAS CITY 1760,811,16,2022-03-17,Live Today
3243,2022-06-16,KANSAS CITY 1760,737,16,2022-03-17,Live Today
3244,2022-06-17,KANSAS CITY 1760,819,16,2022-03-17,Live Today
3245,2022-06-18,KANSAS CITY 1760,716,16,2022-03-17,Live Today
3246,2022-06-19,KANSAS CITY 1760,730,17,2022-03-17,Live Today
3247,2022-06-20,KANSAS CITY 1760,743,17,2022-03-17,Live Today
3248,2022-06-21,KANSAS CITY 1760,814,16,2022-03-17,Live Today
3249,2022-06-22,KANSAS CITY 1760,862,17,2022-03-17,Live Today
3250,2022-06-23,KANSAS CITY 1760,720,16,2022-03-17,Live Today
3251,2022-06-24,KANSAS CITY 1760,896,17,2022-03-17,Live Today
3252,2022-06-25,KANSAS CITY 1760,605,11,2022-03-17,Live Today
3253,2022-06-26,KANSAS CITY 1760,712,17,2022-03-17,Live Today
3254,2022-06-27,KANSAS CITY 1760,736,16,2022-03-17,Live Today
3255,2022-06-28,KANSAS CITY 1760,754,17,2022-03-17,Live Today
3363,2022-05-19,KANSAS CITY 21290,707,19,2022-05-19,Live Today
3364,2022-05-20,KANSAS CITY 21290,1123,24,2022-05-19,Live Today
3365,2022-05-21,KANSAS CITY 21290,1033,24,2022-05-19,Live Today
3366,2022-05-22,KANSAS CITY 21290,912,24,2022-05-19,Live Today
3367,2022-05-23,KANSAS CITY 21290,976,24,2022-05-19,Live Today
3368,2022-05-24,KANSAS CITY 21290,923,24,2022-05-19,Live Today
3369,2022-05-25,KANSAS CITY 21290,1155,24,2022-05-19,Live Today
3370,2022-05-26,KANSAS CITY 21290,824,16,2022-05-19,Live Today
3373,2022-05-29,KANSAS CITY 21290,528,15,2022-05-19,Live Today
3374,2022-05-30,KANSAS CITY 21290,810,20,2022-05-19,Live Today
3379,2022-06-04,KANSAS CITY 21290,230,7,2022-05-19,Live Today
3380,2022-06-05,KANSAS CITY 21290,830,21,2022-05-19,Live Today
3381,2022-06-06,KANSAS CITY 21290,894,23,2022-05-19,Live Today
3384,2022-06-09,KANSAS CITY 21290,274,7,2022-05-19,Live Today
3505,2022-05-13,KANSAS CITY 26547,890,17,2022-05-13,Live Today
3506,2022-05-14,KANSAS CITY 26547,1239,21,2022-05-13,Live Today
3507,2022-05-15,KANSAS CITY 26547,1164,20,2022-05-13,Live Today
3508,2022-05-16,KANSAS CITY 26547,616,8,2022-05-13,Live Today
3509,2022-05-17,KANSAS CITY 26547,1171,19,2022-05-13,Live Today
3510,2022-05-18,KANSAS CITY 26547,1292,20,2022-05-13,Live Today
3511,2022-05-19,KANSAS CITY 26547,1327,19,2022-05-13,Live Today
3512,2022-05-20,KANSAS CITY 26547,1361,20,2022-05-13,Live Today
3513,2022-05-21,KANSAS CITY 26547,1261,21,2022-05-13,Live Today
3516,2022-05-24,KANSAS CITY 26547,419,11,2022-05-13,Live Today
3517,2022-05-25,KANSAS CITY 26547,330,9,2022-05-13,Live Today
3518,2022-05-26,KANSAS CITY 26547,549,10,2022-05-13,Live Today
3519,2022-05-27,KANSAS CITY 26547,355,12,2022-05-13,Live Today
3520,2022-05-28,KANSAS CITY 26547,1045,19,2022-05-13,Live Today
3521,2022-05-29,KANSAS CITY 26547,1037,19,2022-05-13,Live Today
3522,2022-05-30,KANSAS CITY 26547,1007,19,2022-05-13,Live Today
3523,2022-05-31,KANSAS CITY 26547,218,8,2022-05-13,Live Today
3524,2022-06-01,KANSAS CITY 26547,1035,19,2022-05-13,Live Today
3525,2022-06-02,KANSAS CITY 26547,1215,20,2022-05-13,Live Today
3526,2022-06-03,KANSAS CITY 26547,1115,19,2022-05-13,Live Today
3527,2022-06-04,KANSAS CITY 26547,997,17,2022-05-13,Live Today
3528,2022-06-05,KANSAS CITY 26547,552,14,2022-05-13,Live Today
3529,2022-06-06,KANSAS CITY 26547,1074,19,2022-05-13,Live Today
3545,2022-06-22,KANSAS CITY 26547,833,14,2022-05-13,Live Today
3546,2022-06-23,KANSAS CITY 26547,1152,17,2022-05-13,Live Today
3547,2022-06-24,KANSAS CITY 26547,794,12,2022-05-13,Live Today
3548,2022-06-25,KANSAS CITY 26547,492,11,2022-05-13,Live Today
3550,2022-06-27,KANSAS CITY 26547,1147,17,2022-05-13,Live Today
3622,2022-04-12,KANSAS CITY 28800,733,16,2022-04-12,Live Today
3623,2022-04-13,KANSAS CITY 28800,569,13,2022-04-12,Live Today
3624,2022-04-14,KANSAS CITY 28800,826,18,2022-04-12,Live Today
3625,2022-04-15,KANSAS CITY 28800,862,19,2022-04-12,Live Today
3626,2022-04-16,KANSAS CITY 28800,779,18,2022-04-12,Live Today
3627,2022-04-17,KANSAS CITY 28800,478,15,2022-04-12,Live Today
3628,2022-04-18,KANSAS CITY 28800,654,17,2022-04-12,Live Today
3629,2022-04-19,KANSAS CITY 28800,721,19,2022-04-12,Live Today
